P. Name,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Max (K),P. Mag,P. Appar Size (deg),P. Eccentricity,P. Mean Distance (AU),P. Omega (deg),S. Mass (SU),S. Teff (K),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Distance (pc),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. SPH,P. ESI,S. HabCat,P. Habitable,P. Hab Moon,P. Confirmed,P. Habitable Class
Kepler-1540 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.71,4.25,3.25,0.9229546999999999,0.9229549000000001,0.9229552,249.7,-19.07,4.73,0.0,0.44,0.0,0.74,4540.0,-0.06027140851661208,2.51,14.1,262.0,18.8896,41.2017,-26.6,0.8293,1,1,0.8390000000000001,-0.59,-0.11,2.25,0.3,0.99,0.7,0,1,0,1,mesoplanet
Kepler-1552 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.68,4.14,3.2,1.105641,1.105641,1.105641,261.2,-19.25,4.68,0.0,0.6,0.0,0.85,5202.0,-0.06027140851661208,3.31,14.8,618.0,19.4451,38.8749,-26.8,0.6913,1,1,1.176,-0.68,-0.11,2.09,0.31,0.45,0.7,0,1,0,1,mesoplanet
Kepler-283 c,Warm,Superterran,rocky-iron,metals-rich,1.18,2.14,1.97,0.898436,0.8984360999999998,0.8984360999999998,248.0,-18.36,3.45,0.0,0.34,0.0,0.62,4351.0,-0.26,4.184758828596038,13.4,534.0,19.5742,47.839,-26.6,0.8908,2,1,0.6459999999999999,-0.58,-0.14,0.69,0.52,0.85,0.79,0,1,0,1,mesoplanet
Kepler-296 e,Warm,Terran,rocky-iron,metals-rich,1.03,1.52,1.5,1.005184,1.2222879999999998,1.501434,282.0,-18.25,2.81,0.1,0.15,0.0,0.45,3572.0,-0.12,4.2,10.1,226.0,19.1027,49.4373,-27.0,1.5455,5,2,0.34700000000000003,-0.86,-0.16,0.04,0.53,0.75,0.85,0,1,0,1,mesoplanet
GJ 422 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.28,2.53,2.24,0.6164305999999999,0.6804333,0.7529996999999999,237.3,-18.25,3.76,0.05,0.12,246.4,0.35,3323.0,-0.06027140851661208,4.184758828596038,11.5,12.67,11.2667,-56.4523,-26.3,1.3345,1,1,0.21,-0.41,-0.13,1.11,0.46,0.17,0.71,0,1,0,0,mesoplanet
Kepler-1544 b,Warm,Superterran,rocky-iron,metals-rich,1.16,2.07,1.92,0.9021728000000001,0.9021728999999999,0.902173,248.3,-18.32,3.38,0.0,0.56,0.0,0.81,4886.0,-0.06027140851661208,2.34,14.1,349.0,19.819000000000006,49.2125,-26.6,0.7079,1,1,1.012,-0.53,-0.14,0.63,0.55,0.85,0.8,0,1,0,1,mesoplanet
Kepler-438 b,Warm,Terran,rocky-iron,metals-rich,0.9,1.01,1.06,1.298292,1.3779370000000002,1.46383,280.2,-17.77,2.13,0.03,0.17,0.0,0.54,3748.0,0.16,4.4,9.6,145.0,18.7764,41.9511,-27.1,1.4871,1,1,0.407,-0.94,-0.17,-0.49,0.48,0.5,0.88,0,1,0,1,mesoplanet
Kepler-705 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.36,2.86,2.46,0.832599,0.8325992,0.8325992,243.4,-18.6,4.0,0.0,0.23,0.0,0.53,3722.0,-0.06027140851661208,3.89,15.8,251.0,19.3006,41.8121,-26.5,1.1719,1,1,0.443,-0.56,-0.13,1.31,0.41,0.79,0.74,0,1,0,1,mesoplanet
Kepler-22 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.57,3.68,2.94,1.1060290000000002,1.1060290000000002,1.1060290000000002,261.3,-19.15,4.47,0.0,0.85,0.0,0.97,5518.0,-0.29,9.9,12.0,190.0,19.2811,47.8844,-26.8,0.6145,1,1,1.615,-0.64,-0.12,1.79,0.34,0.53,0.71,0,1,0,1,mesoplanet
GJ 832 c,Warm,Superterran,rocky-iron,metals-rich,1.12,1.89,1.79,0.9315085999999999,0.9886534,1.0502799999999999,257.9,-18.31,3.21,0.03,0.16,80.0,0.45,3472.0,-0.31,4.184758828596038,8.7,4.94,21.5594,-49.0089,-26.7,1.4679,2,1,0.342,-0.71,-0.15,0.44,0.54,0.98,0.81,1,1,0,1,mesoplanet
Kepler-1638 b,Warm,Superterran,rocky-iron,metals-rich,1.21,2.26,2.06,1.3873799999999998,1.3873799999999998,1.387381,276.5,-18.9,3.56,0.0,0.79,0.0,0.97,5710.0,-0.06027140851661208,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1,1,1.65,-0.81,-0.14,0.66,0.49,0.02,0.76,0,1,0,1,mesoplanet
Kepler-342 d,Hot,Superterran,rocky-iron,metals-rich,1.71,4.25,3.25,48.13285,48.13285,48.13286,671.1,-23.39,4.73,0.0,0.24,0.0,1.13,6175.0,-0.053,4.184758828596038,13.4,424.0,19.5119,46.7267,-31.0,3.2376,4,0,2.8710000000000004,-2.2,-0.11,0.7,0.3,0.0,0.26,0,0,0,1,non-habitable
HD 106270 b,Cold,Jovian,gas,hydrogen-rich,2.29,26.36,17.42,0.1559418,0.334665,0.8569015,245.1,-21.41,22.03,0.4,3.94,15.4,1.32,5638.0,0.08,4.3,7.7,84.9,12.2269,-9.5133,-25.6,0.3384,1,0,4.26,1.11,11.75,22.2,0.04,0.0,0.29,1,0,0,1,non-habitable
HD 46375 b,Hot,Jovian,gas,metals-rich,0.05,0.56,2.53,352.0964,390.4797,434.2614,1163.0,-29.0,21.84,0.05,0.04,113.7,0.91,5199.0,0.24,4.96,7.9,33.4,6.5533,5.4628,-33.2,13.044,1,0,1.507,-2.34,9.4,-0.28,0.09,0.0,0.08,1,0,0,1,non-habitable
HD 67087 c,Cold,Jovian,gas,hydrogen-rich,0.97,11.3,11.49,0.07501654,0.3574683,4.032469,361.0,-21.88,22.34,0.76,2.51,255.0,1.36,6330.0,0.25,1.45,8.1,88.8,8.1278,31.5514,-26.1,0.3293,2,0,3.142,2.2,8.97,13.27,0.06,0.0,0.32,1,0,0,1,non-habitable
Kepler-9 b,Hot,Neptunian,gas,metals-rich,0.03,0.37,2.02,50.40582,57.02262,64.76564,722.7,-26.84,21.2,0.06,0.14,356.9,1.0,5722.0,0.17,3.0,13.9,424.0,19.0383,38.4008,-31.1,4.1083,3,0,1.917,-2.21,10.13,-0.26,0.09,0.0,0.1,0,0,0,1,non-habitable
Kepler-1564 b,Hot,Terran,rocky-iron,metals-rich,1.02,1.5,1.48,39.28318,39.2832,39.28321,637.8,-22.01,2.79,0.0,0.13,0.0,0.93,5528.0,-0.06027140851661208,4.57,15.0,872.0,19.3724,46.6427,-30.7,3.6497,1,0,1.489,-2.15,-0.16,-0.59,0.31,0.0,0.31,0,0,0,1,non-habitable
Kepler-1070 b,Hot,Superterran,rocky-iron,metals-rich,1.13,1.95,1.84,482.9093,482.9094,482.9094,1194.3,-25.1,3.28,0.0,0.07,0.0,1.21,6261.0,-0.06027140851661208,2.75,14.0,1040.0,19.5464,49.3165,-33.5,9.9864,1,0,2.632,-2.41,-0.15,-0.7,0.28,0.0,0.27,0,0,0,1,non-habitable
KPS-1 b,Hot,Jovian,gas,hydrogen-rich,0.23,2.6,5.48,725.9072,725.9072,725.9073,1322.4,-29.7,22.06,0.0,0.03,0.0,0.89,5165.0,0.22,4.184758828596038,13.0,424.0,11.0111,64.9639,-33.9,18.043,1,0,1.3530000000000002,-2.36,7.63,1.18,0.11,0.0,0.08,0,0,0,1,non-habitable
Kepler-967 c,Warm,Neptunian,gas,metals-rich,0.2,0.72,1.63,1.044438,1.044438,1.044438,257.6,-20.05,6.94,0.0,0.63,0.0,0.84,5178.0,-0.06027140851661208,5.89,14.4,499.0,19.1039,38.4054,-26.8,0.6782,2,1,1.198,-0.63,2.79,0.23,0.26,0.0,0.6,0,0,0,1,non-habitable
Kepler-1283 b,Hot,Superterran,rocky-iron,metals-rich,1.23,2.34,2.11,158.6407,158.6407,158.6408,904.2,-24.11,3.62,0.0,0.11,0.0,1.16,6175.0,-0.06027140851661208,2.88,15.1,1452.0,19.6975,40.777,-32.3,5.8795,1,0,2.441,-2.34,-0.14,-0.37,0.3,0.0,0.27,0,0,0,1,non-habitable
HD 100655 b,Hot,Jovian,gas,hydrogen-rich,0.4,4.4,6.98,63.72442,75.28453,89.59606,783.8,-27.14,21.17,0.09,0.76,132.0,2.4,4861.0,0.15,4.184758828596038,6.5,122.0,11.5844,20.4417,-31.4,6.5485,1,0,12.617,-2.19,7.19,3.2,0.11,0.0,0.12,0,0,0,1,non-habitable
HU Aqr(AB) c,Cold,Jovian,gas,hydrogen-rich,1.18,13.74,12.67,0.01573772,0.02735898,0.05194052,121.6,-18.66,22.34,0.29,5.91,351.0,1.0,5480.118776483051,-0.06027140851661208,4.184758828596038,15.0,424.0,21.1328,-5.2947,-22.9,4.8461,1,0,1.6869999999999998,9.71,9.47,22.2,0.04,0.0,0.1,0,0,0,1,non-habitable
Kepler-748 b,Hot,Superterran,gas,no-atmosphere,0.19,0.48,1.09,232.7558,232.7558,232.7559,995.1,-25.14,4.79,0.0,0.08,0.0,1.07,5934.0,-0.06027140851661208,3.72,15.2,1271.0,19.4842,37.237,-32.7,7.7143,1,0,2.024,-2.35,2.4,-1.06,0.22,0.0,0.24,0,0,0,1,non-habitable
Kepler-626 b,Hot,Superterran,rocky-iron,metals-rich,1.5,3.43,2.8,82.99355,82.99355,82.99358,769.0,-23.8,4.34,0.0,0.12,0.0,1.01,5813.0,-0.06027140851661208,5.37,13.9,690.0,19.2466,39.7083,-31.6,4.798,1,0,1.873,-2.26,-0.12,0.22,0.31,0.0,0.26,0,0,0,1,non-habitable
Kepler-1141 b,Hot,Subterran,rocky-iron,no-atmosphere,0.82,0.67,0.74,962.4284,962.4285,962.4288,1419.0,-24.23,1.55,0.0,0.03,0.0,1.01,5791.0,-0.06027140851661208,6.17,12.6,365.0,19.3696,47.7259,-34.2,16.5156,1,0,1.898,-2.41,-0.18,-1.35,0.27,0.0,0.29,0,0,0,1,non-habitable
Kepler-1634 b,Warm,Neptunian,gas,metals-rich,0.2,0.63,1.42,0.6518695,0.6518697,0.6518697,228.9,-19.24,6.07,0.0,0.99,0.0,0.92,5474.0,-0.06027140851661208,4.47,14.5,654.0,19.6029,45.1398,-26.3,0.4794,1,1,1.4509999999999998,-0.1,2.61,0.08,0.28,0.0,0.6,0,0,0,1,non-habitable
Kepler-1380 b,Hot,Terran,rocky-iron,metals-rich,1.01,1.44,1.44,91.26588,91.26588,91.26591,787.4,-22.88,2.72,0.0,0.09,0.0,0.96,5570.0,-0.06027140851661208,4.79,15.6,1209.0,19.2077,42.4404,-31.7,5.4805,1,0,1.5730000000000002,-2.26,-0.16,-0.74,0.3,0.0,0.3,0,0,0,1,non-habitable
Kepler-1476 b,Hot,Superterran,rocky-iron,metals-rich,1.11,1.85,1.76,99.7039,99.7039,99.70393,805.1,-23.31,3.17,0.0,0.09,0.0,0.98,5663.0,-0.06027140851661208,4.57,15.4,1218.0,18.9688,43.99,-31.8,5.5417,1,0,1.6469999999999998,-2.27,-0.15,-0.53,0.3,0.0,0.28,0,0,0,1,non-habitable
