P. Name,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Max (K),P. Mag,P. Appar Size (deg),P. Eccentricity,P. Mean Distance (AU),P. Omega (deg),S. Mass (SU),S. Teff (K),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Distance (pc),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. SPH,P. ESI,S. HabCat,P. Habitable,P. Hab Moon,P. Confirmed,P. Habitable Class
K2-18 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.46,3.28,2.71,0.9243239999999999,0.9243239999999999,0.9243242,249.8,-18.85,4.26,0.0,0.15,0.0,0.41,3503.0,0.09,4.184758828596038,13.5,34.0,11.504,7.5884,-26.6,1.394,2,1,0.304,-0.66,-0.12,1.59,0.37,1.0,0.73,0,1,0,1,mesoplanet
Kepler-443 b,Warm,Superterran,rocky-iron,hydrogen-rich,1.54,3.6,2.9,0.7188641,0.8910313,1.1180709999999998,262.0,-18.9,4.43,0.11,0.49,0.0,0.74,4723.0,-0.01,3.2,6.8,779.0,19.2407,49.9686,-26.6,0.7552,1,1,0.903,-0.53,-0.12,1.83,0.34,0.98,0.71,0,1,0,1,mesoplanet
GJ 180 c,Warm,Superterran,rocky-iron,metals-rich,1.16,2.04,1.9,0.6584886,0.785473,0.9446747999999999,251.2,-18.16,3.36,0.09,0.13,234.9,0.43,3371.0,-0.06027140851661208,4.184758828596038,10.9,11.69,4.8972,-17.7734,-26.5,1.3905,2,2,0.244,-0.53,-0.14,0.64,0.54,0.42,0.77,0,1,0,0,mesoplanet
Kepler-1410 b,Warm,Superterran,rocky-iron,metals-rich,1.16,2.07,1.92,1.344376,1.344376,1.344376,274.3,-18.76,3.38,0.0,0.26,0.0,0.63,4092.0,-0.06027140851661208,4.07,15.8,367.0,19.3673,38.7435,-27.1,1.232,1,1,0.614,-0.91,-0.14,0.51,0.49,0.11,0.78,0,1,0,1,mesoplanet
Ross 128 b,Warm,Terran,rocky-iron,metals-rich,0.91,1.05,1.1,1.176261,1.474785,1.874486,298.1,-17.92,2.19,0.12,0.05,0.0,0.17,3192.0,-0.02,5.0,11.2,3.38,11.7957,0.8046,-27.2,2.1279,1,1,0.13,-0.99,-0.17,-0.46,0.48,0.21,0.86,0,1,0,1,mesoplanet
Kepler-440 b,Warm,Superterran,rocky-iron,metals-rich,1.2,2.24,2.04,0.7514458,1.43441,3.096766,338.0,-18.99,3.54,0.34,0.23,0.0,0.57,4134.0,-0.3,1.3,8.3,261.0,19.0233,41.4522,-27.2,1.2857,1,1,0.5710000000000001,-0.89,-0.14,0.62,0.48,0.16,0.75,0,1,0,1,mesoplanet
Kepler-1544 b,Warm,Superterran,rocky-iron,metals-rich,1.16,2.07,1.92,0.9021728000000001,0.9021728999999999,0.902173,248.3,-18.32,3.38,0.0,0.56,0.0,0.81,4886.0,-0.06027140851661208,2.34,14.1,349.0,19.819000000000006,49.2125,-26.6,0.7079,1,1,1.012,-0.53,-0.14,0.63,0.55,0.85,0.8,0,1,0,1,mesoplanet
tau Cet e,Warm,Terran,rocky-iron,metals-rich,1.07,1.7,1.64,1.369828,1.512054,1.673311,289.8,-18.64,3.02,0.05,0.55,313.5,0.78,5344.0,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,7,1,1.246,-0.92,-0.15,0.16,0.51,0.0,0.78,0,1,0,0,mesoplanet
TRAPPIST-1 d,Warm,Subterran,rocky-iron,metals-rich,0.9,0.69,0.73,1.129725,1.129725,1.129725,262.7,-16.74,1.47,0.0,0.02,0.0,0.08,2550.0,0.04,0.5,18.8,12.1,23.1081,-5.0414,-26.9,2.9085,7,4,0.051,-0.84,-0.29,-0.86,0.45,0.9,0.9,0,1,0,1,mesoplanet
GJ 273 b,Warm,Terran,rocky-iron,metals-rich,1.0,1.43,1.43,1.003524,1.220269,1.4989540000000001,281.9,-18.17,2.7,0.1,0.09,0.0,0.29,3382.0,0.09,4.184758828596038,9.9,3.8,7.4568,5.2258,-27.0,1.7227,2,1,0.215,-0.86,-0.16,-0.05,0.53,0.79,0.86,0,1,0,1,mesoplanet
GJ 667 C c,Warm,Terran,rocky-iron,metals-rich,1.05,1.61,1.57,0.8427715,0.8769776,0.9129552,249.0,-17.97,2.92,0.02,0.12,292.0,0.33,3350.0,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.6,1.4848,6,3,0.251,-0.62,-0.15,0.21,0.6,0.64,0.84,0,1,0,1,mesoplanet
WASP-145A b,Hot,Jovian,gas,hydrogen-rich,0.28,2.78,5.3,351.0839,351.0839,351.084,1102.8,-28.61,19.25,0.0,0.03,0.0,0.76,4900.0,-0.04,0.5,11.5,424.0,21.4836,-58.8361,-33.1,13.9186,1,0,0.934,-2.31,6.33,1.35,0.13,0.0,0.09,0,0,0,1,non-habitable
HD 9446 b,Hot,Jovian,gas,hydrogen-rich,0.25,2.43,4.82,19.64675,28.86989,44.19777,656.9,-25.79,18.26,0.2,0.19,215.0,1.0,5793.0,0.09,4.184758828596038,8.3,53.0,1.5556,29.2653,-30.4,2.8781,2,0,1.775,-2.1,5.98,2.1,0.13,0.0,0.17,0,0,0,1,non-habitable
Kepler-970 b,Hot,Neptunian,gas,metals-rich,0.19,0.53,1.21,12.90702,12.90702,12.90702,482.9,-22.18,5.26,0.0,0.11,0.0,0.7,4511.0,-0.06027140851661208,4.68,14.8,350.0,19.3083,40.7087,-29.5,3.1415,1,0,0.8059999999999999,-1.89,2.46,-0.66,0.24,0.0,0.31,0,0,0,1,non-habitable
Kepler-479 b,Hot,Superterran,rocky-iron,metals-rich,1.37,2.9,2.48,44.45404,44.45405,44.45405,657.8,-22.95,4.02,0.0,0.1,0.0,0.86,5247.0,-0.06027140851661208,4.27,13.6,371.0,19.4015,37.7698,-30.9,4.3097,1,0,1.238,-2.16,-0.13,0.14,0.32,0.0,0.28,0,0,0,1,non-habitable
Kepler-1344 b,Hot,Superterran,rocky-iron,metals-rich,1.19,2.19,2.0,450.4913,450.4913,450.4915,1173.7,-25.17,3.49,0.0,0.06,0.0,1.09,5981.0,-0.06027140851661208,3.63,14.1,851.0,19.1391,46.9458,-33.4,10.5712,1,0,2.104,-2.39,-0.14,-0.6,0.29,0.0,0.27,0,0,0,1,non-habitable
Kepler-960 b,Hot,Superterran,rocky-iron,metals-rich,1.5,3.43,2.8,161.6835,161.6835,161.6835,908.5,-24.52,4.34,0.0,0.04,0.0,0.77,4755.0,-0.06027140851661208,3.63,13.9,298.0,18.7638,46.7465,-32.3,10.0184,1,0,0.943,-2.25,-0.12,0.07,0.31,0.0,0.25,0,0,0,1,non-habitable
Kepler-804 c,Hot,Terran,rocky-iron,no-atmosphere,0.91,1.04,1.09,143.0047,143.0048,143.0048,881.0,-22.88,2.17,0.0,0.09,0.0,1.01,5817.0,-0.06027140851661208,5.25,13.7,648.0,19.5582,44.7851,-32.1,6.2908,2,0,1.875,-2.31,-0.17,-1.02,0.28,0.0,0.3,0,0,0,1,non-habitable
HD 40307 b,Hot,Terran,rocky-iron,metals-rich,1.05,1.61,1.58,71.82004,105.5359,161.568,908.3,-23.22,2.92,0.2,0.05,194.0,0.77,4977.0,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-31.8,7.4596,6,1,0.917,-2.23,-0.15,-0.67,0.3,0.0,0.29,1,0,0,1,non-habitable
Kepler-1536 b,Cold,Neptunian,gas,metals-rich,0.2,0.62,1.39,0.1960458,0.1960459,0.1960459,169.5,-17.89,5.96,0.0,0.89,0.0,0.71,4434.0,-0.06027140851661208,2.95,15.2,401.0,19.439,45.7158,-25.0,0.4007,1,0,0.784,1.46,2.59,0.33,0.25,0.0,0.4,0,0,0,1,non-habitable
NGC 4349 No 127 b,Hot,Jovian,gas,hydrogen-rich,4.79,52.46,23.97,21.90985,31.59715,47.28173,668.1,-26.18,20.93,0.19,2.34,61.0,3.9,5480.118776483051,-0.06027140851661208,0.21,7.4,2176.0,12.4022,-61.8717,-30.5,4.8461,1,0,1.6869999999999998,-2.12,15.22,17.08,0.04,0.0,0.08,0,0,0,1,non-habitable
Kepler-1537 b,Hot,Terran,rocky-iron,no-atmosphere,0.92,1.08,1.13,651.6836,651.6837,651.6838,1287.2,-24.6,2.23,0.0,0.02,0.0,0.81,5079.0,-0.06027140851661208,5.01,14.5,503.0,19.6257,43.8255,-33.8,17.6766,1,0,1.119,-2.35,-0.17,-1.12,0.28,0.0,0.29,0,0,0,1,non-habitable
Kepler-597 b,Hot,Superterran,rocky-iron,metals-rich,1.58,3.72,2.97,73.47449,73.4745,73.47452,745.9,-23.74,4.49,0.0,0.11,0.0,0.97,5683.0,-0.06027140851661208,4.27,14.1,660.0,19.5647,39.2528,-31.4,4.7233,1,0,1.638,-2.24,-0.12,0.37,0.31,0.0,0.25,0,0,0,1,non-habitable
2MASS J11193254 AB b,,Jovian,gas,,0.75,8.68,10.05,             ,             ,             ,786.1926873857402,-23.62256873527101,22.26,0.0,0.11,0.0,0.972675026123302,5480.118776483051,-0.06027140851661208,0.01,13.4,424.0,11.3257,-11.6296,-30.39018020370854,4.8461,1,0,1.6869999999999998,-2.19,8.41,-0.1,0.21649868073878628,0.0,0.26395087535928924,0,0,0,1,non-habitable
Kepler-30 c,Hot,Jovian,,,0.85,1.6749999999999998,2.15,8.220789,8.22079,8.220791,431.4,-24.95,23.58,0.0,0.3,0.0,0.99,5498.0,0.18,4.184758828596038,15.5,424.0,19.0189,38.9472,-29.0,1.6876,3,0,1.5590000000000002,-1.79,3.7226917057902966,-0.1,0.21649868073878628,0.0,0.18,0,0,0,1,non-habitable
Kepler-80 d,Hot,Terran,rocky-iron,metals-rich,2.46,3.44,2.19,123.7097,123.7097,123.7098,849.7,-23.16,2.66,0.0,0.04,0.0,0.72,4613.0,-0.56,4.184758828596038,15.0,424.0,19.7408,39.9789,-32.0,9.3095,5,0,0.807,-2.22,-0.89,-0.27,0.29,0.0,0.29,0,0,0,1,non-habitable
Kepler-969 b,Hot,Superterran,rocky-iron,metals-rich,1.34,2.77,2.39,11.10223,11.10223,11.10223,465.0,-21.39,3.94,0.0,0.2,0.0,0.92,5214.0,-0.06027140851661208,1.51,13.7,411.0,19.2248,47.9336,-29.4,2.1807,2,0,1.241,-1.88,-0.13,0.42,0.34,0.0,0.36,0,0,0,1,non-habitable
NGTS-2 b,Hot,Jovian,gas,metals-rich,0.04,0.74,3.63,1076.529,1153.872,1238.332,1511.3,-31.16,34.47,0.04,0.06,0.0,1.64,6478.0,-0.06,2.17,11.0,360.3,14.3417,-31.2019,-34.4,14.4442,1,0,3.574,-2.45,13.98,0.09,0.07,0.0,0.05,0,0,0,1,non-habitable
Kepler-1338 b,Hot,Terran,rocky-iron,no-atmosphere,0.85,0.78,0.85,3355.787,3355.787,3355.788,1939.1,-25.84,1.75,0.0,0.02,0.0,1.04,5909.0,-0.06027140851661208,3.8,13.6,619.0,18.9362,41.6991,-35.6,29.8543,1,0,1.92,-2.45,-0.18,-1.36,0.26,0.0,0.29,0,0,0,1,non-habitable
